apparel_cloth_scarf_CardName,Cloth Scarf
CMC_BoardApothecary_DA_InterlockS1_Name,Word around the village: some dye-work the Apothecary and the Weaver could do together
CMC_BoardApothecary_DA_InterlockS1_Desc,"You've heard whispers of some dye-work the Apothecary and the Weaver could do together — worth asking both of them about, once the time seems right."
CMC_BoardWeaver_DA_InterlockS1_Name,Word around the village: some dye-work the Apothecary and the Weaver could do together
CMC_BoardWeaver_DA_InterlockS1_Desc,"You've heard whispers of some dye-work the Apothecary and the Weaver could do together — worth asking both of them about, once the time seems right."
CMC_BoardWeaver_DA_InterlockS2_Name,Word around the village: a bit of protective gear the Weaver and the Apothecary have been discussing
CMC_BoardWeaver_DA_InterlockS2_Desc,"You've heard whispers of a bit of protective gear the Weaver and the Apothecary have been discussing — worth asking both of them about, once the time seems right."
CMC_BoardApothecary_DA_InterlockS2_Name,Word around the village: a bit of protective gear the Weaver and the Apothecary have been discussing
CMC_BoardApothecary_DA_InterlockS2_Desc,"You've heard whispers of a bit of protective gear the Weaver and the Apothecary have been discussing — worth asking both of them about, once the time seems right."
CMC_BoardMiller_DA_InterlockS3_Name,Word around the village: something baking-related that would need both the Miller's grain and the Inn Keeper's oven
CMC_BoardMiller_DA_InterlockS3_Desc,"You've heard whispers of something baking-related that would need both the Miller's grain and the Inn Keeper's oven — worth asking both of them about, once the time seems right."
CMC_BoardInnKeeper_DA_InterlockS3_Name,Word around the village: something baking-related that would need both the Miller's grain and the Inn Keeper's oven
CMC_BoardInnKeeper_DA_InterlockS3_Desc,"You've heard whispers of something baking-related that would need both the Miller's grain and the Inn Keeper's oven — worth asking both of them about, once the time seems right."
CMC_BoardWeaver_DA_InterlockS4_Name,Word around the village: a cold-weather favor the Professor's hoping the Weaver can help with
CMC_BoardWeaver_DA_InterlockS4_Desc,"You've heard whispers of a cold-weather favor the Professor's hoping the Weaver can help with — worth asking both of them about, once the time seems right."
CMC_BoardProfessor_DA_InterlockS4_Name,Word around the village: a cold-weather favor the Professor's hoping the Weaver can help with
CMC_BoardProfessor_DA_InterlockS4_Desc,"You've heard whispers of a cold-weather favor the Professor's hoping the Weaver can help with — worth asking both of them about, once the time seems right."
CMC_BoardApothecary_DA_InterlockS5_Name,Word around the village: a remedy the Inn Keeper's been asking the Apothecary about
CMC_BoardApothecary_DA_InterlockS5_Desc,"You've heard whispers of a remedy the Inn Keeper's been asking the Apothecary about — worth asking both of them about, once the time seems right."
CMC_BoardInnKeeper_DA_InterlockS5_Name,Word around the village: a remedy the Inn Keeper's been asking the Apothecary about
CMC_BoardInnKeeper_DA_InterlockS5_Desc,"You've heard whispers of a remedy the Inn Keeper's been asking the Apothecary about — worth asking both of them about, once the time seems right."
CMC_BoardTown_DA_renown_low_Name,Village standing: renown low
CMC_BoardTown_DA_renown_low_Desc,The village is barely known beyond its own fields.
CMC_BoardTown_DA_renown_mid_Name,Village standing: renown mid
CMC_BoardTown_DA_renown_mid_Desc,The village is earning a name among travelers.
CMC_BoardTown_DA_renown_high_Name,Village standing: renown high
CMC_BoardTown_DA_renown_high_Desc,The village has become a respected stop on the road.
CMC_BoardTown_DA_renown_top_Name,Village standing: renown top
CMC_BoardTown_DA_renown_top_Desc,The village is known across the region.
CMC_BoardTown_DA_reputation_negative_Name,Village standing: reputation strained
CMC_BoardTown_DA_reputation_negative_Desc,"Word has spread of trouble tied to this place, and the village's good name has suffered for it."
CMC_BoardTown_DA_contrib_miller_Name,Contribution: Miller's Cottage
CMC_BoardTown_DA_contrib_miller_Desc,The Miller's Cottage adds to the village's standing.
CMC_BoardTown_DA_contrib_weaver_Name,Contribution: Weaver's Cottage
CMC_BoardTown_DA_contrib_weaver_Desc,The Weaver's Cottage adds to the village's standing.
CMC_BoardTown_DA_contrib_well_Name,Contribution: Village Well
CMC_BoardTown_DA_contrib_well_Desc,The Village Well adds to the village's standing.
CMC_BoardTown_DA_contrib_bridge_Name,Contribution: River Bridge
CMC_BoardTown_DA_contrib_bridge_Desc,The River Bridge adds to the village's standing.
CMC_BoardTown_DA_contrib_stall_Name,Contribution: thriving Market Stall
CMC_BoardTown_DA_contrib_stall_Desc,A thriving Market Stall adds to the village's standing.
CMC_BoardTownConstruction_CardName,Village Projects
CMC_BoardTownConstruction_CardDescription,A planning board listing which civic projects are still ahead and which have already been finished.
CMC_BoardTownConstruction_DA_struct_miller_NotBegun_Name,Construction status: Miller's Cottage - not yet begun
CMC_BoardTownConstruction_DA_struct_miller_NotBegun_Desc,Miller's Cottage: not yet begun.
CMC_BoardTownConstruction_DA_struct_miller_Complete_Name,Construction status: Miller's Cottage - complete
CMC_BoardTownConstruction_DA_struct_miller_Complete_Desc,Miller's Cottage: complete.
CMC_BoardTownConstruction_DA_struct_weaver_NotBegun_Name,Construction status: Weaver's Cottage - not yet begun
CMC_BoardTownConstruction_DA_struct_weaver_NotBegun_Desc,Weaver's Cottage: not yet begun.
CMC_BoardTownConstruction_DA_struct_weaver_Complete_Name,Construction status: Weaver's Cottage - complete
CMC_BoardTownConstruction_DA_struct_weaver_Complete_Desc,Weaver's Cottage: complete.
CMC_BoardTownConstruction_DA_struct_apothecary_NotBegun_Name,Construction status: Apothecary's Cabin - not yet begun
CMC_BoardTownConstruction_DA_struct_apothecary_NotBegun_Desc,Apothecary's Cabin: not yet begun.
CMC_BoardTownConstruction_DA_struct_apothecary_Complete_Name,Construction status: Apothecary's Cabin - complete
CMC_BoardTownConstruction_DA_struct_apothecary_Complete_Desc,Apothecary's Cabin: complete.
CMC_BoardTownConstruction_DA_struct_hall_NotBegun_Name,Construction status: Village Hall - not yet begun
CMC_BoardTownConstruction_DA_struct_hall_NotBegun_Desc,Village Hall: not yet begun.
CMC_BoardTownConstruction_DA_struct_hall_Complete_Name,Construction status: Village Hall - complete
CMC_BoardTownConstruction_DA_struct_hall_Complete_Desc,Village Hall: complete.
CMC_BoardTownConstruction_DA_struct_well_NotBegun_Name,Construction status: Village Well - not yet begun
CMC_BoardTownConstruction_DA_struct_well_NotBegun_Desc,the Village Well: not yet begun.
CMC_BoardTownConstruction_DA_struct_well_Complete_Name,Construction status: Village Well - complete
CMC_BoardTownConstruction_DA_struct_well_Complete_Desc,the Village Well: complete.
CMC_BoardTownConstruction_DA_struct_bridge_NotBegun_Name,Construction status: River Bridge - not yet begun
CMC_BoardTownConstruction_DA_struct_bridge_NotBegun_Desc,the River Bridge: not yet begun.
CMC_BoardTownConstruction_DA_struct_bridge_Complete_Name,Construction status: River Bridge - complete
CMC_BoardTownConstruction_DA_struct_bridge_Complete_Desc,the River Bridge: complete.
CMC_BoardTownConstruction_DA_struct_stall_NotBegun_Name,Construction status: Market Stall - not yet begun
CMC_BoardTownConstruction_DA_struct_stall_NotBegun_Desc,the Market Stall: not yet begun.
CMC_BoardTownConstruction_DA_struct_stall_Complete_Name,Construction status: Market Stall - complete
CMC_BoardTownConstruction_DA_struct_stall_Complete_Desc,the Market Stall: complete.
CMC_Professor_Menu_Work,Any work for me?
CMC_ProfessorGreeting_FieldSamplesPointer_Line,"Since you've been at this a while now, I've put in a standing request on the board — five fresh billberries, whole and undamaged, for the Academy's field collection."
CMC_ProfessorGreeting_FieldSamplesPointer_Answer_Close,I'll bring some by.
CMC_ProfessorGreeting_AppliedHerbalismPointer_Line,"Now that you've graduated Herbalism, put the diploma to use — bring me four properly dried nettle leaves, and I'll show the class what real fieldwork looks like."
CMC_ProfessorGreeting_AppliedHerbalismPointer_Answer_Close,Consider it done.
CMC_ProfFieldSamples_CardName,Field Samples: 5 Billberries
CMC_ProfFieldSamples_CardDescription,"The Professor wants a proper set of field samples for the Academy's collection — five fresh billberries, undamaged, will do nicely."
CMC_ProfFieldSamplesThanks_Line,"Undamaged, every one — this is exactly the kind of specimen work I hoped a student of the outskirts could manage. The Academy's collection is better for it."
CMC_ProfAppliedHerbalism_CardName,Applied Herbalism: 4 Dried Nettle Leaves
CMC_ProfAppliedHerbalism_CardDescription,"Now that you've graduated Herbalism, the Professor wants to see it put to use — four properly dried nettle leaves, processed by your own hand, for a follow-up lecture."
CMC_ProfAppliedHerbalismThanks_Line,"Properly dried, properly cured — a diploma means something when the hands behind it can prove the theory. I'll use these in the next lecture, with your name attached."
CMC_ProfessorGreeting_GiftTrust_Line,"Come here a moment — I've meant to give you this for a while now. Not every visitor to this valley earns a scholar's confidence, but you have, time and again. A crate of the Academy's own fired stone tiles, out of the old teaching kilns. Better used underfoot than gathering dust in a storeroom."
CMC_ProfessorGreeting_GiftTrust_Answer,"I'm honored, Professor."
CMC_QuestRenownProfFieldSamples_StatName,Renown: Professor's Field Samples
CMC_QuestRenownProfFieldSamples_StatDescription,Hidden one-shot flag: 1 once the Professor's Field Samples task is completed. Contributes to Village Renown.
CMC_QuestRenownProfAppliedHerbalism_StatName,Renown: Professor's Applied Herbalism
CMC_QuestRenownProfAppliedHerbalism_StatDescription,Hidden one-shot flag: 1 once the Professor's Applied Herbalism task is completed. Contributes to Village Renown.
CMC_ShadowCat_CardName,Shadow the Cat
CMC_ShadowCat_CardDescription,"A cat black as pitch, all but invisible until he moves — you almost step on him before he melts back into the dark. He doesn't flinch from you, doesn't beg either. He just watches, ears turning toward the sound of your pack. Something about him seems to be waiting for a particular kind of quiet."
CMC_ShadowCat_CI_PlayInstrument,Play Music
CMC_ShadowCat_CI_PlayInstrument_Desc,"A few soft notes, and he stops mid-step to listen."
CMC_ShadowCatTamed_CardName,Shadow
CMC_ShadowCatTamed_CardDescription,"He still moves like he isn't quite there, slipping along the treeline at the edge of the firelight, but he comes when the music starts. Wherever the Apothecary hangs her drying-racks, Shadow isn't far behind."
CMC_ShadowCatTamed_Hunger,Hunger
CMC_ShadowCatTamed_Thirst,Thirst
CMC_ShadowCatTamed_Hunger_OnZero,Slips Into the Dark
CMC_ShadowCatTamed_Thirst_OnZero,Slips Into the Dark
CMC_ShadowCatTamed_Care,Care
CMC_ShadowCatTamed_Care_OnZero,Slips Into the Dark
CMC_ShadowCatTamed_DA_Pet,Pet
CMC_ShadowCatTamed_CI_Feed,Feed
CMC_ShadowCatTamed_CI_Feed_Fail,"He sniffs, unimpressed. Not hungry yet."
CMC_ShadowCatTamed_CI_GiveWater,Give Water
CMC_ShadowCatTamed_CI_GiveWater_Fail,Not thirsty yet.
CMC_QuestRenownMarketStallSales_StatName,Renown: Market Stall Sales Milestone
CMC_QuestRenownMarketStallSales_StatDescription,"Hidden one-shot flag: 1 once the Market Stall's Sales Revenue has ever been observed at or above its Renown threshold. Contributes to Village Renown. Latched permanently the first time it's observed (the stall's revenue can only be read while the player is standing at the Village), so the Renown contribution survives being away from the Village afterward."
CMC_SnowDriftNorth_CardName,Snow Drift
CMC_SnowDriftNorth_CardDescription,"Deep winter snow has drifted across the northern road to Stillwater Meadow, burying the path. Dig through it with a shovel to clear the way — once cleared, it stays open for the rest of the winter."
CMC_SnowDriftNorth_CI_Dig_ActionName,Dig Through the Snow Drift
CMC_SnowDriftNorth_CI_Dig_ActionDescription,Shovel a path through the drift. Clears the road to Stillwater Meadow once fully dug through.
CMC_SnowDriftSouth_CardName,Snow Drift
CMC_SnowDriftSouth_CardDescription,"Deep winter snow has drifted across the southern road to Pine Trail, burying the path. Dig through it with a shovel to clear the way — once cleared, it stays open for the rest of the winter."
CMC_SnowDriftSouth_CI_Dig_ActionName,Dig Through the Snow Drift
CMC_SnowDriftSouth_CI_Dig_ActionDescription,Shovel a path through the drift. Clears the road to Pine Trail once fully dug through.
CMC_SnowDriftEast_CardName,Snow Drift
CMC_SnowDriftEast_CardDescription,"Deep winter snow has drifted across the eastern road to the Village Farm, burying the path. Dig through it with a shovel to clear the way — once cleared, it stays open for the rest of the winter."
CMC_SnowDriftEast_CI_Dig_ActionName,Dig Through the Snow Drift
CMC_SnowDriftEast_CI_Dig_ActionDescription,Shovel a path through the drift. Clears the road to the Village Farm once fully dug through.
CharacterTraits_Perk_Homestead_PerkName,Homestead
CharacterTraits_Perk_Homestead_PerkDescription,"You've come prepared to settle down. Start with a cabin kit, two rain cistern kits, and a stockpile of building materials (30 planks, 30 mud bricks, 30 heavy stones, 50 stones, 10 logs, 50 copper nails, 10 rope). Carry the kits with you and use Place to raise them wherever you want to build your homestead — each kit can only be placed once."
CMC_ProfessorGreeting_CourseAckArchitecture_Line,"Architecture, passed with a design I'll admit I stole a diagram from for next term's lecture. Water doesn't forgive a bad angle the way earth does, but you found the right one. A water-driven sawmill and grinding mill are within your skill now, real ones, not the toy models I sketch on the board. Combine it with a Metallurgy degree and you'll be casting your own forge fittings before the season turns."
CMC_ProfessorGreeting_CourseAckArmorer_Line,"Armorer, passed, and passed properly, no student of mine gets a breastplate pattern without proving they understand why the rivets go where they go. Copper will do in a pinch, but iron will actually keep you alive out past the tree line, helm, greaves, gauntlets, the full set is yours to make now. I'd rather you never need it. I'd rather you have it anyway."
CMC_ProfessorGreeting_CourseAckFishing_Line,"You passed Fishing, and unlike most of my courses this one I actually enjoy grading, mostly because it involves an afternoon by the water instead of a stack of essays. The iron fittings for a proper rod are yours to build now, sturdier than anything whittled from green wood. My uncle's mythical river monster is still out there uncaught, incidentally, should you fancy a rematch on his behalf."
CMC_ProfessorGreeting_CourseAckHerbalism_Line,"Herbalism, passed! That's the course I'm proudest to teach, truth be told, plants don't lecture back and neither do the students who love them. You've earned the plans for a proper apothecary's cabin now, and the knowledge to mix a real healing draught rather than just crushing leaves and hoping. Go build something with it. The forest's given you enough of itself; it's time you gave a little back."
CMC_ProfessorGreeting_CourseAckMedicine_Line,"Medicine, of all courses, is the one I can't fully teach from a lectern, and you passed it anyway. Most of it is watching someone shiver through a fever and knowing which of your remedies actually helps and which just makes you feel useful. You'll carry that instinct with you now whether you're tending yourself or anyone fool enough to get hurt near you. Don't let it go quiet from disuse."
CMC_ProfessorGreeting_CourseAckMetallurgy_Line,"Passed, and properly, not a squeak of luck in it. Metallurgy is the course that weeds out the impatient, half my students give up the moment the ore refuses to cooperate. You didn't. Sheet metal will behave itself for you from here on, worked thin and even instead of cracking under the hammer, and I expect you already have a project or two in mind for it."
CMC_ProfessorGreeting_Menu_Line,"Ah, a visitor. Come to see how the village's scholars while away their hours? What's on your mind?"
CMC_Professor_Menu_CourseMetallurgy,I passed your Metallurgy course.
CMC_Professor_Menu_CourseHerbalism,I passed your Herbalism course.
CMC_Professor_Menu_CourseMedicine,I passed your Medicine course.
CMC_Professor_Menu_CourseFishing,I passed your Fishing course.
CMC_Professor_Menu_CourseArchitecture,I passed your Architecture course.
CMC_Professor_Menu_CourseArmorer,I passed your Armorer course.
CMC_Professor_Menu_NewsApothecary,The Apothecary's Cabin is finished.
CMC_Professor_Menu_NewsHall,The Village Hall is finished.
CMC_ProfessorGreeting_NewsApothecary_Line,"You've heard, then, the Apothecary's Cabin stands finished. I taught that woman her Herbalism same as I'm teaching you, and now she's the one mixing draughts instead of me lecturing about them. There's a particular satisfaction in watching a student outgrow the lectern entirely. Do visit her stall if you haven't; between the two of us this village is dangerously well medicated."
CMC_ProfessorGreeting_NewsHall_Line,"The Village Hall, up at last. I stopped by to see it and found myself lecturing the notice board out of old habit before I caught myself. It's a strange thing, watching a settlement decide it's permanent enough to need a civic building. Ten years ago this was a clearing with a fire pit and my own stubborn refusal to leave. Now it has a Hall. Write that down somewhere, it's the sort of thing histories forget to mention."
CMC_ProfessorGreeting_QuestAccept2_Line,"Wonderful, truly. I've had that ruin's floor plan sketched on the same scrap of parchment for eleven years now, waiting on someone patient enough to indulge me. Don't rush the clay-gathering on my account, but I'll admit I'll be watching the door a little more eagerly than usual until you're back."
CMC_ProfessorGreeting_QuestAccept3_Line,"Good, good. Every village needs a monster in its hills, it gives the children something to be brave about and the adults something to blame the weather on. Whether the dragon was ever real hardly matters to the casting, metal doesn't care for the difference between history and a good story anyway."
CMC_ProfessorGreeting_QuestAccept4_Line,"Excellent. Most smiths won't touch bone work, too slow, not enough profit in it, but there's a reason it kept people alive for longer than metal's been common in these hills. I want to see the technique survive somewhere other than my own notes before I'm too old to demonstrate the lacing myself."
CMC_InnKeeperTalk_NewsHall_Line,"We've got ourselves a Village Hall now, notice board and all. Half the village crowded round it the first morning just to watch the paint dry, myself included, I'll admit. My father used to say a settlement isn't really a village until it has somewhere to argue about its own business out loud instead of over ale at my bar. Suppose that makes us official now."
CMC_InnKeeperTalk_NewsHall_Answer,"Your bar's argument monopoly is over, then."
CMC_InnKeeperTalk_NewsMillerCottage_Line,"Did you hear? The miller's got a proper roof over his head at last, instead of sleeping next to that wheel of his like it might wander off in the night. Known the man twenty years and I don't think I've ever seen him build anything for himself before, always some neighbor's fence or someone else's barn first. Glad to see him finally spend the effort on his own walls."
CMC_InnKeeperTalk_NewsMillerCottage_Answer,"Well earned, from what I hear of him."
CMC_InnKeeperTalk_NewsRenownFull_Line,"The stall's turning a real profit these days, and everyone from the miller to the market vendor keeps telling me it's because word finally got around about this place. Every cottage, every well bucket, every fool commission the Professor's students dragged back from the hills, it all adds up to something. I didn't think I'd live to see this valley become a place worth writing home about, but here we are. Drinks are on the house tonight, don't argue with me about it."
CMC_InnKeeperTalk_NewsRenownFull_Answer,I certainly won't argue with free drinks.
CMC_InnKeeperTalk_NewsRenownHalf_Line,"Somewhere along the way this stopped feeling like a handful of buildings and started feeling like a village people actually talk about. Travelers passing through ask after us by name now, instead of just squinting at the map wondering if there's anything worth the detour. Halfway to somewhere, I'd say, and I mean to see the rest of it built before I'm too old to pour the celebration ale myself."
CMC_InnKeeperTalk_NewsRenownHalf_Answer,You've built something worth talking about.
CMC_InnKeeperTalk_NewsWeaverCottage_Line,"The weaver's cottage went up too, did you see it on your way in? She hung a length of her own cloth over the doorway for a curtain before the paint had even dried, couldn't wait a single day to make the place hers. Between her and the miller both settling proper, this village is starting to look less like a rest stop and more like somewhere people actually mean to stay."
CMC_InnKeeperTalk_NewsWeaverCottage_Answer,It's coming together nicely.
CMC_InnKeeperTalk_QuestAccept2_Line,"Bless you, truly. A man can only eat the same thin broth so many nights running before he starts dreaming about it. Take your time, mind, I'd rather wait a week for a proper stew than eat a rushed one tonight."
CMC_InnKeeperTalk_QuestAccept2_Answer,I'll bring you the best I've got.
CMC_InnKeeperTalk_QuestAccept3_Line,"Good, good, brew night without proper ale is just a room full of disappointed regulars, and I'd rather not test how disappointed they can get. Bring it when you're ready, no rush, though if you happen to pass by on a brew night itself I won't turn away an early delivery."
CMC_InnKeeperTalk_QuestAccept3_Answer,I'll have it here in time.
CMC_InnKeeperTalk_QuestAccept4_Line,"Now you're talking. I've been saving the good glassware for exactly this occasion, dust and all, and it's high time I had something worth pouring into it. Don't skimp on the quality, either, my regulars have opinions and they are not shy about sharing them."
CMC_InnKeeperTalk_QuestAccept4_Answer,"Only the good stuff, I promise."
CMC_InnKeeperTalk_QuestAccept5_Line,"Much obliged. Winter's got a way of catching everyone off guard even when we all know it's coming, same as it does every single year. My mother used to say a full pantry in autumn is worth more than gold come the deep frost, and she was rarely wrong about that sort of thing."
CMC_InnKeeperTalk_QuestAccept5_Answer,I'll make sure the pantry's stocked.
CMC_InnHallRemarked_StatName,The Inn Keeper's Village Hall Remark
CMC_InnHallRemarked_StatDescription,"Hidden tracker: 0 = has not yet remarked on the finished Village Hall, 1 = remarked once."
CMC_InnMillerCottageRemarked_StatName,The Inn Keeper's Miller's Cottage Remark
CMC_InnMillerCottageRemarked_StatDescription,"Hidden tracker: 0 = has not yet remarked on the finished Miller's Cottage, 1 = remarked once."
CMC_InnRenownFullRemarked_StatName,The Inn Keeper's Full-Renown Remark
CMC_InnRenownFullRemarked_StatDescription,"Hidden tracker: 0 = has not yet remarked on Village Renown reaching 100, 1 = remarked once."
CMC_InnRenownHalfRemarked_StatName,The Inn Keeper's Half-Renown Remark
CMC_InnRenownHalfRemarked_StatDescription,"Hidden tracker: 0 = has not yet remarked on Village Renown reaching 50, 1 = remarked once."
CMC_InnWeaverCottageRemarked_StatName,The Inn Keeper's Weaver's Cottage Remark
CMC_InnWeaverCottageRemarked_StatDescription,"Hidden tracker: 0 = has not yet remarked on the finished Weaver's Cottage, 1 = remarked once."
CMC_GuardSterling_AgentName,Captain Reeve Sterling
CMC_GuardSterling_AgentDescription,"Captain of the village Watch. Keeps the Hall and the market square, and gives a warning before he gives an order."
CMC_GuardThorne_AgentName,Guard Nella Thorne
CMC_GuardThorne_AgentDescription,"River Watch. Holds the bridge junction where the path meets the village, and does not cross the water."
CMC_GuardCorrin_AgentName,Guard Old Corrin
CMC_GuardCorrin_AgentDescription,"Farm Watch. Walks the fields and the clay flats trail, a beat the village gave him because they trust him with it."
CMC_GuardVane_AgentName,Guard Iris Vane
CMC_GuardVane_AgentDescription,"Night Watch. Sleeps through the day and walks the village after dark, which is when she does her best noticing."
CMC_GuardPerk_Sterling_PerkName,Watch Captain
CMC_GuardPerk_Sterling_PerkDescription,"Squad lead of the village Watch. Formal, unhurried, and slow to escalate."
CMC_GuardPerk_Thorne_PerkName,River Watch
CMC_GuardPerk_Thorne_PerkDescription,Eager and quick to escalate. Works the river crossing and shouts after anyone who runs for it.
CMC_GuardPerk_Corrin_PerkName,Farm Watch
CMC_GuardPerk_Corrin_PerkDescription,"Old, weary, and reluctant. Slower to notice trouble than the rest of the Watch, and slower still to want it."
CMC_GuardPerk_Vane_PerkName,Night Watch
CMC_GuardPerk_Vane_PerkDescription,"Sharp-eyed and suspicious by default. Notices what the day shift misses, and is on her feet when thieves are."
CMC_GuardSterling_Attack,Attack
CMC_GuardThorne_Attack,Attack
CMC_GuardCorrin_Attack,Attack
CMC_GuardVane_Attack,Attack
CMC_NPCTag_TownGuard,Town Watch
CMC_CopperChestMiller_CardName,Miller's Copper Chest
CMC_CopperChestMiller_CardDescription,"The Miller keeps his savings and a little spare stock in this banded chest. Every week or so he adds to it, until it is as full as a miller's chest ever gets. Drag a valuable item onto the chest to sell it to him - he can only pay what is actually inside. There is nothing stopping you searching it yourself, either, if you are willing to risk being caught."
CMC_CopperChestMiller_CardHelpSection,Copper Chest
CMC_CopperChestMiller_CI_Sell,Sell to the Miller
CMC_CopperChestMiller_CI_Sell_Desc,"Sell the dragged item to the Miller. He pays out of the chest's own coin, so he can only buy what he can currently afford - a freshly settled Miller cannot yet meet the price of anything expensive."
CMC_CopperChestMiller_DA_Search,Search for valuables
CMC_CopperChestMiller_DA_Search_Desc,Go through the chest and take whatever is inside. Quick work when nobody is home - rather less so when the Miller is.
CMC_MillerChestRestockDay_StatName,Miller's Chest Last Restock Day
CMC_MillerChestRestockDay_StatDescription,Hidden tracker: the absolute day the Miller last added to his Copper Chest.
CMC_MillerChestThefts_StatName,Miller's Chest Undetected Thefts
CMC_MillerChestThefts_StatDescription,Hidden heat counter: undetected robberies of the Miller's Copper Chest this season.
CMC_MillerChestTheftSeason_StatName,Miller's Chest Theft Season
CMC_MillerChestTheftSeason_StatDescription,Hidden tracker: the season the Copper Chest heat counter was last written in.
CMC_GuardDownDaySterling_StatName,Captain Reeve Sterling Down Since
CMC_GuardDownDaySterling_StatDescription,Hidden respawn timer for Captain Reeve Sterling.
CMC_GuardDownDayThorne_StatName,Guard Nella Thorne Down Since
CMC_GuardDownDayThorne_StatDescription,Hidden respawn timer for Guard Nella Thorne.
CMC_GuardDownDayCorrin_StatName,Guard Old Corrin Down Since
CMC_GuardDownDayCorrin_StatDescription,Hidden respawn timer for Guard Old Corrin.
CMC_GuardDownDayVane_StatName,Guard Iris Vane Down Since
CMC_GuardDownDayVane_StatDescription,Hidden respawn timer for Guard Iris Vane.
CMC_GuardsAllDown_StatName,Watch Broken
CMC_GuardsAllDown_StatDescription,Hidden latch: the whole Town Watch is down at once.
CMC_ArrestPending_StatName,Arrest Pending
CMC_ArrestPending_StatDescription,Hidden marker: a Watch guard beat you and is taking you in.
CMC_GuardsSummoned_StatName,Guards Summoned
CMC_GuardsSummoned_StatDescription,Hidden marker: Guard Vane has found you and called the rest of the Watch in.
CMC_CaptainSummoned_StatName,Captain Summoned
CMC_CaptainSummoned_StatDescription,"Hidden marker: a Watch guard has beaten you and is holding you for the Captain."
CMC_SterlingWarningGiven_StatName,Warned by the Captain
CMC_SterlingWarningGiven_StatDescription,Hidden 0/1 marker: 1 once Captain Sterling has given his one-time warning the first time cmcStatVillageCrime enters the Suspected band (Village_Master_Plan.md §10.8.1/§10.8.2). Latched permanently -- never cleared -- so the warning line is delivered exactly once per run.
CMC_SterlingTalk_SceneTitle,Captain Reeve Sterling
CMC_SterlingTalk_Start_Line,"Captain. Reeve Sterling, of the Town Watch. Hall, market, and the well -- that's my beat, most days. Village keeps quiet enough, and I'd like to keep it that way."
CMC_SterlingTalk_Start_Answer_Duties,How fares the Watch?
CMC_SterlingTalk_Start_Answer_Bye,"Just passing through, Captain."
CMC_SterlingTalk_Duties_Line,"Thorne and Corrin hold the square by day, Vane takes the night. We rotate the jail step between the four of us so it's never left unwatched. Quiet work, mostly -- and I intend to keep it that way."
CMC_SterlingTalk_Duties_Answer_Bye,"Good to know, Captain."
CMC_SterlingTalk_Warning_Line,"A word, before we go any further. I've heard what's been said about you, and I'll not pretend I haven't. I'm not hauling you in over it -- not yet. But hear this once, because I won't say it twice: keep on, and the Watch stops giving you the benefit of the doubt. Keep on past that, and you're not welcome inside these walls at all. Mind yourself."
CMC_SterlingTalk_Warning_Answer_Understood,"Understood, Captain."
CMC_SterlingTalk_Warning_Answer_Deny,I haven't done anything wrong.
CMC_SterlingTalk_Wanted_Line,"You've had your warning, and you didn't heed it. The Watch has its eye on you now -- every one of us. I won't set the square on you standing here talking, but don't mistake that for welcome. Push this any further and it stops being a conversation."
CMC_SterlingTalk_Wanted_Answer_Leave,"I'll watch myself, Captain."
CMC_SterlingTalk_Wanted_Answer_Defiant,Noted.
CMC_GuardSterling_Talk,Talk
CMC_Jail_CardName,Village Jail
CMC_Jail_CardDescription,"A squat stone lock-up beside the Village Hall, with one barred window and one heavy door. The Town Watch keeps a warden on the step most hours of the day. Anyone the Watch brings in serves their days inside before they walk back out."
CMC_Jail_Help,Jail
CMC_Jail_DA_Enter,Step into the Jail
CMC_Jail_DA_Enter_Fade,The warden waves you through...
CMC_JailCell_CardName,Jail Cell
CMC_JailCellLocation_CardName,Jail Cell
CMC_JailCellDoor_CardName,Cell Door
CMC_JailCellDoor_CardDescription,"Banded oak with an iron grille at eye height. It is barred from the outside while you have days left to serve, and the warden opens it the morning your sentence runs out."
CMC_JailCellDoor_DA_Exit,Walk out
CMC_JailCellDoor_DA_Exit_Fade,The warden unbars the door...
CMC_JailCellDoor_DA_Days1,Your sentence: 1 more day
CMC_JailCellDoor_DA_Days2,Your sentence: 2 more days
CMC_JailCellDoor_DA_Days3,Your sentence: 3 more days
CMC_JailCellDoor_DA_Days4,Your sentence: 4 more days
CMC_JailCellDoor_DA_Days5,Your sentence: 5 more days
CMC_JailCellDoor_DA_Days6,Your sentence: 6 more days
CMC_JailCellDoor_DA_Days7,Your sentence: 7 more days
CMC_JailCellDoor_DA_Days8,Your sentence: 8 more days
CMC_JailSentenceRemaining_StatName,Jail Sentence Remaining
CMC_JailSentenceRemaining_StatDescription,Hidden counter: days still to serve in the Village Jail.
CMC_JailSentenceOriginal_StatName,Jail Sentence Length
CMC_JailSentenceOriginal_StatDescription,Hidden record of the sentence as it was handed down.
CMC_JailUnguarded_StatName,Jail Unguarded
CMC_JailUnguarded_StatDescription,Hidden marker: no Town Watch guard is standing warden.
CMC_JailWardenGap_StatName,Warden Gap
CMC_JailWardenGap_StatDescription,Hidden countdown: hours left in the current warden-absence window.
CMC_JailCellBed_CardName,Cell Bed
CMC_JailCellBed_CardDescription,A hard straw pallet against the wall. It scrapes easily across the stone floor.
CMC_JailCellBed_DA_MoveBed,Move the bed
CMC_JailCellTunnel_CardName,Hidden Tunnel
